issuer,document_id,ticker,report_date,micro_score,macro_score,news_score,quant_score,forward_return,window_trading_days,outcome_label,predicted_signal_default,correct_default,predicted_signal_tuned,correct_tuned,tuned_hold_upper,blend_predicted_signal_default,blend_correct_default,blend_predicted_signal_tuned,blend_correct_tuned,blend_tuned_weights
p2_salesforce,CRM_FQ2_2026,CRM,2025-09-03,0.55,0.0,-0.25,0.121062,-0.054124,5,SELL,BUY,False,BUY,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_salesforce,CRM_FQ3_2026,CRM,2025-12-03,0.55,0.1,0.25,-0.041244,0.106736,5,BUY,BUY,True,BUY,True,0.3,BUY,True,BUY,True,"(0.6, 0.0, 0.4, 0.0)"
p2_salesforce,CRM_FQ4_2026,CRM,2026-02-25,0.35,-0.1,-0.2,-0.044078,0.006936,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_siemens,SIE.DE_FQ1_2026,SIE.DE,2026-02-12,0.55,0.25,0.3,0.319437,-0.044109,5,SELL,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_siemens,SIE.DE_FQ2_2026,SIE.DE,2026-05-13,0.3,-0.3,-0.3,0.485227,-0.01012,5,HOLD,BUY,False,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_siemens,SIE.DE_FQ4_2025,SIE.DE,2025-11-13,0.25,0.3,-0.25,-0.069114,-0.025991,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_spotify,SPOT_FQ1_2026,SPOT,2026-04-28,0.25,-0.3,0.2,0.419408,-0.033786,5,SELL,BUY,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_spotify,SPOT_FQ2_2025,SPOT,2025-07-29,-0.15,0.1,-0.1,-0.783654,0.043532,5,BUY,SELL,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_spotify,SPOT_FQ3_2025,SPOT,2025-11-04,0.3,0.3,-0.2,0.322298,0.015851,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_spotify,SPOT_FQ4_2025,SPOT,2026-02-10,0.3,0.25,0.3,0.025536,0.003277,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_standard_chartered,STAN.L_FQ1_2025,STAN.L,2025-05-02,0.15,-0.3,0.25,0.029123,0.067032,5,BUY,HOLD,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_standard_chartered,STAN.L_FQ2_2025,STAN.L,2025-07-31,0.35,0.1,0.25,0.700981,0.009646,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_standard_chartered,STAN.L_FQ3_2025,STAN.L,2025-10-30,0.55,0.3,0.3,0.246263,0.024188,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_standard_chartered,STAN.L_FQ4_2025,STAN.L,2026-02-23,0.35,-0.1,0.3,-0.244933,-0.04434,5,SELL,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_starbucks,SBUX_FQ1_2026,SBUX,2026-01-27,0.25,0.25,-0.3,0.288184,-0.027998,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_starbucks,SBUX_FQ3_2025,SBUX,2025-07-29,-0.1,0.1,-0.25,-0.29202,-0.02969,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_starbucks,SBUX_FQ4_2025,SBUX,2025-10-29,0.25,0.3,-0.35,-0.135508,-0.015326,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_unitedhealth,UNH_FQ2_2025,UNH,2025-07-28,-0.75,0.1,0.1,-0.375027,-0.145824,5,SELL,SELL,True,SELL,True,0.3,SELL,True,SELL,True,"(0.6, 0.0, 0.4, 0.0)"
p2_unitedhealth,UNH_FQ3_2025,UNH,2025-10-27,0.25,0.3,0.2,0.236957,-0.087956,5,SELL,BUY,False,HOLD,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_unitedhealth,UNH_FQ4_2025,UNH,2026-01-26,-0.3,0.25,0.3,0.285444,-0.187834,5,SELL,SELL,True,HOLD,False,0.3,SELL,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_visa,V_FQ1_2025,V,2025-04-28,0.15,-0.3,0.15,-0.026672,0.032977,5,BUY,HOLD,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_visa,V_FQ1_2026,V,2026-04-28,0.55,-0.3,-0.2,0.177385,0.041158,5,BUY,BUY,True,BUY,True,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_visa,V_FQ2_2025,V,2025-07-29,0.25,0.1,-0.1,0.182469,-0.039455,5,SELL,BUY,False,HOLD,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_visa,V_FQ3_2025,V,2025-10-28,0.3,0.3,0.1,0.107406,-0.019026,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_workday,WDAY_FQ1_2025,WDAY,2025-05-22,0.2,-0.3,0.25,0.652945,-0.089536,5,SELL,HOLD,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_workday,WDAY_FQ2_2025,WDAY,2025-08-21,0.55,0.0,0.25,-0.068672,0.004043,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_workday,WDAY_FQ3_2025,WDAY,2025-11-25,0.3,0.1,0.1,-0.076202,-0.080662,5,SELL,BUY,False,HOLD,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_workday,WDAY_FQ4_2025,WDAY,2026-02-24,0.15,-0.1,0.1,-0.359444,0.102741,5,BUY,HOLD,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
